x,y,z,collapse_count,last_collapsed_at
5,30,12,0,
5,30,13,2,48.0
5,30,14,1,68.85999040154606
5,30,15,2,98.0
5,30,16,1,73.72389217955767
5,30,17,0,
5,30,18,2,97.0
5,30,19,0,
5,30,20,0,
5,30,21,3,68.0
5,30,22,3,58.0
5,30,23,2,64.93220955459104
5,30,24,0,
5,30,25,4,89.0
5,30,26,0,
5,30,27,1,65.0
5,30,28,5,59.70692549989393
5,30,29,3,51.0
5,30,30,3,38.25344309033546
5,30,31,3,84.99510387348145
5,30,32,1,20.40073059997423
5,30,33,1,45.0
5,30,34,1,30.278070335622353
5,30,35,3,50.27596867853004
5,30,36,0,
5,30,37,4,95.0
5,30,38,3,44.299531359126284
5,30,39,1,7.0
5,30,40,3,65.0
5,30,41,1,13.103414350384329
5,30,42,1,54.69688576075497
5,30,43,0,
5,30,44,2,36.099114319552335
5,30,45,3,64.55951525941613
5,30,46,1,69.0
5,30,47,3,78.43127855465998
5,30,48,6,63.0
5,30,49,1,5.365930807695125
5,31,0,2,78.67314084250539
5,31,1,2,44.813609965787606
5,31,2,0,
5,31,3,3,41.466504838136885
5,31,4,2,85.84345115534867
5,31,5,2,22.0
5,31,6,0,
5,31,7,1,49.0
5,31,8,0,
5,31,9,1,99.0
5,31,10,2,65.84331484491828
5,31,11,2,90.0
5,31,12,1,23.986801238124905
5,31,13,2,67.17110821772972
5,31,14,1,4.801701968459688
5,31,15,3,70.0
5,31,16,3,60.69373323228618
5,31,17,1,15.934924835843734
5,31,18,1,69.0
5,31,19,2,59.5000714357153
5,31,20,3,99.0
5,31,21,4,49.173822169933985
5,31,22,3,66.54186213132036
5,31,23,2,51.2733490466691
5,31,24,0,
5,31,25,1,33.975671311531805
5,31,26,0,
5,31,27,0,
5,31,28,3,83.0
5,31,29,2,46.578712494562275
5,31,30,0,
5,31,31,4,73.64966299736014
5,31,32,1,22.0
5,31,33,2,43.51464937303551
5,31,34,2,14.237192900037329
5,31,35,2,53.42589843822698
5,31,36,2,61.0
5,31,37,1,11.530647149492232
5,31,38,1,7.152666247468332
5,31,39,3,57.053773409721124
5,31,40,1,85.56631255459033
5,31,41,2,23.0
5,31,42,3,61.99012233967267
5,31,43,3,28.0
5,31,44,2,99.0
5,31,45,1,43.737257860047116
5,31,46,3,44.0
5,31,47,0,
5,31,48,1,67.0
5,31,49,2,6.0
5,32,0,1,0.48666205516437844
5,32,1,1,10.086144303846998
5,32,2,1,8.0
5,32,3,5,84.0
5,32,4,3,32.03466999904632
5,32,5,3,62.99616870567348
5,32,6,3,53.02768783842159
5,32,7,1,45.92130093860706
5,32,8,1,44.03107241081105
5,32,9,1,16.0
5,32,10,1,86.0
5,32,11,2,73.98733209965441
5,32,12,2,66.50448307384045
5,32,13,3,98.0
5,32,14,1,5.0
5,32,15,1,77.54665575401681
5,32,16,4,80.0
5,32,17,2,99.0
5,32,18,2,19.0
5,32,19,1,33.0
5,32,20,2,60.0
5,32,21,2,44.28503176660329
5,32,22,4,96.0
5,32,23,3,65.93603344485999
5,32,24,3,45.044724655044476
5,32,25,2,13.0
5,32,26,5,56.37675552429899
5,32,27,5,62.31130204892434
5,32,28,1,3.188659765488151
5,32,29,3,56.970594775671366
5,32,30,2,69.9637796879644
5,32,31,1,34.0
5,32,32,1,20.048119920728496
5,32,33,2,81.0
5,32,34,1,38.59174960089199
5,32,35,1,41.0
5,32,36,1,20.0
5,32,37,3,78.82885221800112
5,32,38,5,76.38213032914821
5,32,39,0,
5,32,40,1,58.666997516564514
5,32,41,3,51.67349071877529
5,32,42,4,71.76648051719124
5,32,43,2,71.0
5,32,44,3,34.93507095209711
5,32,45,0,
5,32,46,1,92.0
5,32,47,2,49.30644307070802
5,32,48,1,88.0
5,32,49,3,27.274464631913204
5,33,0,0,
5,33,1,3,97.0
5,33,2,3,88.85446514415442
5,33,3,2,52.034670986016216
5,33,4,2,42.93550840676164
5,33,5,1,19.0
5,33,6,0,
5,33,7,2,97.0
5,33,8,4,71.0
5,33,9,2,69.13400722558015
5,33,10,1,55.0
5,33,11,1,9.335579545463446
5,33,12,2,61.08792159622553
5,33,13,0,
5,33,14,2,26.416819286870243
5,33,15,0,
5,33,16,1,89.0
5,33,17,1,65.48190052159055
5,33,18,1,42.5322328026019
5,33,19,1,15.0
5,33,20,0,
5,33,21,3,61.376933552894684
5,33,22,0,
5,33,23,2,39.0
5,33,24,2,77.268243604921
5,33,25,2,80.0
5,33,26,1,65.0
5,33,27,2,36.0
5,33,28,0,
5,33,29,3,68.14356625561186
5,33,30,2,81.0
5,33,31,1,45.0
5,33,32,1,22.615752617674627
5,33,33,4,46.23351673335968
5,33,34,1,18.22402590299787
5,33,35,2,85.64959860167845
5,33,36,2,20.608145641907957
5,33,37,3,48.15834916491545
5,33,38,2,88.22287377932382
5,33,39,2,48.85982446164553
5,33,40,2,22.0
5,33,41,1,58.79653913220372
5,33,42,2,50.0
5,33,43,4,74.0
5,33,44,2,41.04041288156133
5,33,45,0,
5,33,46,0,
5,33,47,3,79.28956447599747
5,33,48,2,33.272446827696015
5,33,49,5,51.757148655472946
5,34,0,2,88.0
5,34,1,1,1.728229588873768
5,34,2,3,43.13956453004847
5,34,3,3,98.0
5,34,4,2,62.37154946580981
5,34,5,2,40.0
5,34,6,1,86.0
5,34,7,3,41.0
5,34,8,1,5.856722165721331
5,34,9,3,79.0
5,34,10,3,57.384791274357106
5,34,11,4,81.0
5,34,12,3,55.919409575855106
5,34,13,1,16.524680016713226
5,34,14,2,39.71310519790822
5,34,15,1,9.0
5,34,16,5,82.6707183689251
5,34,17,0,
5,34,18,0,
5,34,19,1,17.0
5,34,20,2,54.59414662499965
5,34,21,3,87.0
5,34,22,1,94.0
5,34,23,1,45.0
5,34,24,2,44.929762443553585
5,34,25,2,65.0027888133096
5,34,26,2,49.67284527070591
5,34,27,3,40.39136080724646
5,34,28,3,72.07814281492318
5,34,29,1,73.24747872276328
5,34,30,2,32.077187707908024
5,34,31,2,44.60217375791172
5,34,32,0,
5,34,33,1,41.48804788319533
5,34,34,2,95.0
5,34,35,1,14.824505400625783
5,34,36,2,38.66562299433276
5,34,37,2,61.11422934156058
5,34,38,0,
5,34,39,4,92.0
5,34,40,4,70.77701296831803
5,34,41,3,99.0
5,34,42,1,8.31475125635684
5,34,43,1,76.0
5,34,44,2,65.78827258306015
5,34,45,0,
5,34,46,2,76.0
5,34,47,1,67.0
5,34,48,1,13.816789289520463
5,34,49,1,61.94854338877797
5,35,0,6,62.613754228642925
5,35,1,1,64.0
5,35,2,1,39.229389974256655
5,35,3,4,49.6368846784914
5,35,4,1,29.72524958206
5,35,5,3,64.84879783952245
5,35,6,1,10.0
5,35,7,1,3.0
5,35,8,2,70.0
5,35,9,4,37.754354713980746
5,35,10,1,55.0
5,35,11,0,
5,35,12,1,65.43927392447503
5,35,13,3,65.34495599525981
5,35,14,3,73.0
5,35,15,0,
5,35,16,3,91.0
5,35,17,2,40.0
5,35,18,1,36.08000477220576
5,35,19,1,5.875188009515075
5,35,20,2,51.0
5,35,21,1,59.63994945822086
5,35,22,3,81.0
5,35,23,2,56.12649116135921
5,35,24,4,92.0
5,35,25,2,24.434100331466368
5,35,26,0,
5,35,27,2,39.06223820814262
5,35,28,3,30.825257949473826
5,35,29,3,40.48987979959291
5,35,30,4,89.0
5,35,31,0,
5,35,32,3,44.46817627397383
5,35,33,1,55.0
5,35,34,3,86.0
5,35,35,4,54.44724268788246
5,35,36,0,
5,35,37,1,37.88772147269241
5,35,38,1,78.49111488754757
5,35,39,1,12.901655374045578
5,35,40,2,65.25042758419585
5,35,41,4,83.0
5,35,42,0,
5,35,43,1,74.68757496715257
5,35,44,4,87.0
5,35,45,2,84.0
5,35,46,2,74.0
5,35,47,4,93.0
5,35,48,1,29.0
5,35,49,3,100.0
5,36,0,1,29.162587556559135
5,36,1,1,65.93337921539143
5,36,2,2,73.0
5,36,3,4,96.0
5,36,4,1,2.6389478992499598
5,36,5,3,45.62388933400385
5,36,6,2,91.0
5,36,7,6,97.0
5,36,8,0,
5,36,9,1,27.14322225752238
5,36,10,4,76.0
5,36,11,2,54.24735001270006
5,36,12,5,95.0
5,36,13,2,23.0
5,36,14,1,20.302977910577344
5,36,15,5,100.0
5,36,16,2,40.0
5,36,17,4,71.0
5,36,18,0,
5,36,19,1,36.0
5,36,20,2,49.93040209347489
5,36,21,3,44.5731661766541
5,36,22,2,65.3887493658889
5,36,23,3,38.67448442608881
5,36,24,2,14.295511658857858
5,36,25,1,51.0
5,36,26,2,30.494107688428738
5,36,27,2,61.2828243436891
5,36,28,2,89.0
5,36,29,5,90.0
5,36,30,1,7.0
5,36,31,1,24.0
5,36,32,2,54.6023686817483
5,36,33,1,86.79774218976118
5,36,34,6,72.98439682328879
5,36,35,1,29.0
5,36,36,4,94.0
5,36,37,1,27.114890442527226
5,36,38,2,99.0
5,36,39,2,90.0
5,36,40,0,
5,36,41,2,55.79453400066112
5,36,42,4,65.76004401739434
5,36,43,2,36.0
5,36,44,3,38.32232556389543
5,36,45,3,74.20960405338283
5,36,46,3,84.0
5,36,47,2,42.28884366309713
5,36,48,0,
5,36,49,1,42.0
5,37,0,1,3.773320620192226
5,37,1,2,43.0
5,37,2,4,87.28287244690206
5,37,3,3,61.09917604006977
5,37,4,0,
5,37,5,4,58.38552564153089
5,37,6,2,47.610437738972976
5,37,7,1,6.0
5,37,8,1,69.452678444903
5,37,9,1,47.919910273033565
5,37,10,1,54.881900523675014
5,37,11,5,85.74107374405341
5,37,12,3,70.07593467635793
5,37,13,0,
5,37,14,3,64.0094834983889
5,37,15,2,71.0
5,37,16,2,31.776019378862877
5,37,17,2,99.0
5,37,18,1,48.0
5,37,19,1,81.0
5,37,20,2,27.088274027849106
5,37,21,1,18.252616473599947
5,37,22,1,76.28795648491052
5,37,23,1,32.0
5,37,24,1,28.599747081501903
5,37,25,0,
5,37,26,3,52.014722747086054
5,37,27,0,
5,37,28,1,27.96297036579158
5,37,29,0,
5,37,30,1,66.59101576034743
5,37,31,3,53.797475401336364
5,37,32,2,66.92936635639046
5,37,33,4,96.0
5,37,34,1,43.8602710113671
5,37,35,0,
5,37,36,0,
5,37,37,2,73.6733444693532
5,37,38,1,25.931639851784507
5,37,39,1,35.0
5,37,40,4,88.0
5,37,41,2,49.12134310555949
5,37,42,2,95.0
5,37,43,2,99.0
5,37,44,2,75.0
5,37,45,3,47.58750366574997
5,37,46,0,
5,37,47,1,77.0
5,37,48,3,96.0
5,37,49,0,
5,38,0,0,
5,38,1,2,39.13318642486757
5,38,2,2,97.0
5,38,3,2,100.0
5,38,4,4,58.25246526178641
5,38,5,1,57.714640672246134
5,38,6,4,88.0
5,38,7,2,59.0
5,38,8,4,52.84150073032348
5,38,9,2,67.58266148952262
5,38,10,1,83.0
5,38,11,5,50.163234990646515
5,38,12,0,
5,38,13,4,94.0
5,38,14,1,46.17110615064811
5,38,15,2,61.2467760444313
5,38,16,2,13.0
5,38,17,3,59.386961821899355
5,38,18,1,100.0
5,38,19,1,1.0
5,38,20,1,32.130172150403055
5,38,21,2,47.275464900642376
5,38,22,2,35.510353485764846
5,38,23,5,43.35140983202038
5,38,24,2,87.0
5,38,25,1,17.0
5,38,26,3,99.0
5,38,27,0,
5,38,28,1,51.185637669388285
5,38,29,4,88.0
5,38,30,0,
5,38,31,3,50.79377725016536
5,38,32,1,72.3026256156627
5,38,33,1,19.47822932426461
5,38,34,1,1.5204327965710664
5,38,35,2,19.259996391112058
5,38,36,3,96.0
5,38,37,1,15.0
5,38,38,2,92.0
5,38,39,2,72.37469633606133
5,38,40,3,34.99584940404184
5,38,41,1,56.419414074735975
5,38,42,1,50.0
5,38,43,2,95.0
5,38,44,5,60.0
5,38,45,1,85.45118121066476
5,38,46,1,51.0
5,38,47,2,15.377955905070666
5,38,48,2,90.0
5,38,49,1,2.7371875855645453
5,39,0,0,
5,39,1,1,43.55371517451851
5,39,2,1,54.3049338030471
5,39,3,0,
5,39,4,4,74.40150598469269
5,39,5,2,18.898911764221253
5,39,6,2,64.39139763856276
5,39,7,0,
5,39,8,4,71.35957137362124
5,39,9,3,78.0
5,39,10,1,55.0
5,39,11,0,
5,39,12,3,75.39889372079507
5,39,13,3,87.86059041019533
5,39,14,3,88.0
5,39,15,0,
5,39,16,3,44.33691131048287
5,39,17,6,73.0
5,39,18,0,
5,39,19,2,29.64918268339929
5,39,20,1,2.6761967953479004
5,39,21,1,2.018046565090163
5,39,22,2,89.0
5,39,23,2,22.31126331581351
5,39,24,1,36.473329856099234
5,39,25,2,60.82770536329778
5,39,26,1,87.0
5,39,27,1,25.41186333193274
5,39,28,4,76.0
5,39,29,1,19.0
5,39,30,3,36.817309621442014
5,39,31,2,96.0
5,39,32,0,
5,39,33,3,30.380004634750684
5,39,34,0,
5,39,35,2,74.03366215436762
5,39,36,2,59.00760267275155
5,39,37,4,44.75815839295873
5,39,38,4,66.0
5,39,39,4,88.0
5,39,40,4,98.0
5,39,41,1,58.0
5,39,42,0,
5,39,43,2,76.18291031841295
5,39,44,7,57.13193831721821
5,39,45,0,
5,39,46,4,99.0
5,39,47,3,60.4702201632149
5,39,48,1,50.0
5,39,49,3,79.0
5,40,0,2,33.4921980069297
5,40,1,2,93.0
5,40,2,1,86.0
5,40,3,1,16.0
5,40,4,2,41.0
5,40,5,3,52.62256622599881
5,40,6,1,82.0
5,40,7,3,44.60030375417118
5,40,8,0,
5,40,9,1,70.83892336451339
5,40,10,5,41.88832056013251
5,40,11,3,40.73208076225514
5,40,12,1,31.019530020516406
5,40,13,1,29.200134162918072
5,40,14,1,10.776432964401883
5,40,15,1,5.676050678213689
5,40,16,6,70.0
5,40,17,1,23.29553403852926
5,40,18,3,91.0
5,40,19,4,85.0
5,40,20,3,58.21209757804407
5,40,21,2,96.0
5,40,22,1,81.0
5,40,23,0,
5,40,24,3,84.21258030789193
5,40,25,1,50.41362300713354
5,40,26,5,59.21388278532461
5,40,27,1,44.92116647213972
5,40,28,2,56.0
5,40,29,3,59.0
5,40,30,3,97.0
5,40,31,2,67.77599025589176
5,40,32,4,97.0
5,40,33,0,
5,40,34,0,
5,40,35,2,69.81321573683164
5,40,36,3,93.0
5,40,37,2,26.348795389620726
5,40,38,2,57.0
5,40,39,3,69.65863102425567
5,40,40,4,54.54808457299489
5,40,41,4,64.20538414855491
5,40,42,3,38.523750608057036
5,40,43,1,76.0
5,40,44,2,76.0
5,40,45,4,44.899919984404384
5,40,46,5,100.0
5,40,47,1,62.60140332864978
5,40,48,4,85.0
5,40,49,4,63.03699576965134
5,41,0,2,21.0
5,41,1,2,83.78190496932324
5,41,2,2,35.0
5,41,3,4,38.37402710036148
5,41,4,0,
5,41,5,2,57.3091479231329
5,41,6,0,
5,41,7,3,52.0
5,41,8,0,
5,41,9,1,40.839368712841704
5,41,10,0,
5,41,11,1,6.706935492820421
5,41,12,0,
5,41,13,2,28.624620217619803
5,41,14,0,
5,41,15,4,85.0
5,41,16,0,
5,41,17,2,62.55173099694855
5,41,18,1,64.0
5,41,19,2,40.0
5,41,20,0,
5,41,21,2,35.0
5,41,22,2,80.0
5,41,23,2,63.07013722552558
5,41,24,1,57.762970135899835
5,41,25,0,
5,41,26,5,79.2186668672397
5,41,27,2,17.081647253310877
5,41,28,4,100.0
5,41,29,1,10.019827542057108
5,41,30,3,90.0
5,41,31,0,
5,41,32,4,40.137357214887345
5,41,33,3,30.436308154344232
5,41,34,2,63.32232885281311
5,41,35,1,46.917046934024825
5,41,36,2,89.0
5,41,37,1,7.967803966717685
5,41,38,1,68.06788917084988
5,41,39,0,
5,41,40,2,43.8367938439043
5,41,41,3,46.0
5,41,42,0,
5,41,43,4,96.0
5,41,44,2,20.0
5,41,45,0,
5,41,46,2,17.264321430831963
5,41,47,5,87.0
5,41,48,2,23.701405137078535
5,41,49,1,32.37139521595435
5,42,0,4,51.0
5,42,1,2,31.89960863693661
5,42,2,0,
5,42,3,5,38.90615753991465
5,42,4,1,12.643462251984994
5,42,5,2,69.80379305924137
5,42,6,0,
5,42,7,4,62.63947313304499
5,42,8,3,67.83543212133448
5,42,9,0,
5,42,10,3,95.0
5,42,11,2,61.924048569195676
5,42,12,0,
5,42,13,3,87.0
5,42,14,3,77.0
5,42,15,1,21.0
5,42,16,2,44.95412227463241
5,42,17,3,48.9427984039845
5,42,18,2,32.67811622740444
5,42,19,3,44.0
5,42,20,2,80.0
5,42,21,3,99.0
5,42,22,5,91.0
5,42,23,3,57.34419734822231
5,42,24,1,59.88721950711226
5,42,25,1,42.735590000217925
5,42,26,2,62.95549617076787
5,42,27,0,
5,42,28,0,
5,42,29,0,
5,42,30,1,75.0
5,42,31,4,93.0
5,42,32,1,28.0
5,42,33,0,
5,42,34,3,44.137760994953865
5,42,35,2,47.22655575983531
5,42,36,0,
5,42,37,1,80.0
5,42,38,2,43.02836019994776
5,42,39,1,21.200948199714606
5,42,40,0,
5,42,41,5,39.34778414328476
5,42,42,5,54.49288817480503
5,42,43,0,
5,42,44,1,8.076168225854168
5,42,45,3,47.35808364916722
5,42,46,1,50.159550102264454
5,42,47,3,27.30061338849917
5,42,48,4,57.927776772742114
5,42,49,2,28.0
5,43,0,2,48.0
5,43,1,1,59.105441090167524
5,43,2,0,
5,43,3,1,9.0
5,43,4,3,29.63525761333306
5,43,5,0,
5,43,6,4,56.54767016493423
5,43,7,1,40.912112948197255
5,43,8,3,44.75266850409943
5,43,9,2,90.0
5,43,10,3,53.09747780928721
5,43,11,2,66.08860588887717
5,43,12,6,40.96210269226818
5,43,13,4,81.66611250976749
5,43,14,1,23.197131082261723
5,43,15,2,58.0
5,43,16,0,
5,43,17,0,
5,43,18,1,42.0
5,43,19,3,55.74481633378424
5,43,20,2,86.0
5,43,21,1,100.0
5,43,22,3,88.0
5,43,23,3,53.0
5,43,24,4,98.0
5,43,25,2,76.0
5,43,26,1,39.08202275029003
5,43,27,2,90.0
5,43,28,2,40.8463576821719
5,43,29,4,68.5078225717713
5,43,30,1,15.0
5,43,31,4,72.0
5,43,32,2,65.83800428884514
5,43,33,3,41.237139439960465
5,43,34,0,
5,43,35,3,30.07835563893532
5,43,36,2,38.325383339107034
5,43,37,1,44.46847003191192
5,43,38,2,80.0
5,43,39,1,72.36059119719738
5,43,40,3,71.93044743163168
5,43,41,3,73.78996826661815
5,43,42,0,
5,43,43,4,46.147396515244125
5,43,44,1,59.0
5,43,45,3,80.0
5,43,46,1,26.925069791466086
5,43,47,0,
5,43,48,2,26.773646724608287
5,43,49,2,21.0
5,44,0,0,
5,44,1,1,25.16924819626812
5,44,2,3,84.0
5,44,3,3,27.68761582025246
5,44,4,0,
5,44,5,2,42.0
5,44,6,2,31.0
5,44,7,3,31.139479860203096
5,44,8,1,94.0
5,44,9,1,29.058112108861945
5,44,10,0,
5,44,11,3,57.296236442973715
5,44,12,3,44.42908160795213
5,44,13,4,94.0
5,44,14,1,17.44700121860637
5,44,15,1,69.98660529590934
5,44,16,2,60.0
5,44,17,3,59.78124660971643
5,44,18,2,43.03373506257072
5,44,19,1,98.0
5,44,20,3,32.0
5,44,21,2,54.72431016688019
5,44,22,1,25.0
5,44,23,1,3.0
5,44,24,0,
5,44,25,1,35.0
5,44,26,1,44.0
5,44,27,2,65.0
5,44,28,2,68.0
5,44,29,2,72.0
5,44,30,1,37.04098112362018
5,44,31,4,82.22601587531857
5,44,32,2,33.198696366225015
5,44,33,3,64.4692392167131
5,44,34,0,
5,44,35,0,
5,44,36,0,
5,44,37,2,33.07580399407612
5,44,38,1,29.632055280393885
5,44,39,0,
5,44,40,1,25.0
5,44,41,1,51.130174444982785
5,44,42,2,90.0
5,44,43,1,88.28142566587528
5,44,44,5,68.57873768861295
5,44,45,1,43.0
5,44,46,2,88.0
5,44,47,2,36.0
5,44,48,2,73.0
5,44,49,1,89.0
5,45,0,0,
5,45,1,2,51.1117832235296
5,45,2,3,76.25124671106435
5,45,3,1,80.0
5,45,4,1,39.75182201288295
5,45,5,1,71.0
5,45,6,2,71.87716232332819
5,45,7,3,60.245494805915726
5,45,8,4,79.4814189248756
5,45,9,2,10.80841755601654
5,45,10,5,87.30624630521291
5,45,11,1,36.0
5,45,12,1,52.788034905193946
5,45,13,0,
5,45,14,0,
5,45,15,0,
5,45,16,4,85.40309270478737
5,45,17,1,54.5409402676628
5,45,18,1,33.24829080250569
5,45,19,1,74.26867212002094
5,45,20,0,
5,45,21,1,27.0
5,45,22,2,72.78455282544535
5,45,23,1,43.93234055783662
5,45,24,2,55.08539922623296
5,45,25,3,54.13744830053276
5,45,26,2,44.0
5,45,27,3,28.0
5,45,28,1,25.0
5,45,29,1,25.59419687062191
5,45,30,2,64.55784968563603
5,45,31,4,83.0
5,45,32,3,66.0
5,45,33,2,27.979485115200276
5,45,34,3,40.683953953293624
5,45,35,1,62.54614464331462
5,45,36,2,73.0655498915157
5,45,37,3,92.0
5,45,38,3,56.7832044604224
5,45,39,2,41.10110728188612
5,45,40,4,62.519645202541334
5,45,41,4,61.7726534302866
5,45,42,3,66.74244256417774
5,45,43,6,97.0
5,45,44,2,42.958077838830896
5,45,45,5,79.0
5,45,46,0,
5,45,47,1,7.0
5,45,48,2,78.7183609814612
5,45,49,2,24.0
5,46,0,2,61.44132319950523
5,46,1,3,86.08014020861603
5,46,2,3,95.0
5,46,3,4,74.28922764428707
5,46,4,2,69.0
5,46,5,3,13.312616654208389
5,46,6,1,50.44251302473663
5,46,7,2,71.96552586486975
5,46,8,0,
5,46,9,5,83.9157821266565
5,46,10,1,24.113183684990954
5,46,11,2,50.80488704939765
5,46,12,2,29.866109401736082
5,46,13,3,31.394125647313626
5,46,14,0,
5,46,15,1,47.57540409950382
5,46,16,1,15.0
5,46,17,2,13.480702753159502
5,46,18,1,6.1539372487317765
5,46,19,5,66.25338087525968
5,46,20,1,29.0
5,46,21,0,
5,46,22,4,91.0
5,46,23,4,93.0
5,46,24,0,
5,46,25,1,54.153001770585114
5,46,26,1,68.67788011741838
5,46,27,1,2.2466665032579565
5,46,28,1,22.0
5,46,29,2,95.0
5,46,30,3,54.96217639892817
5,46,31,0,
5,46,32,1,32.0
5,46,33,1,56.0
5,46,34,1,49.34341753921004
5,46,35,3,23.534160895920056
5,46,36,2,42.70382484153388
5,46,37,5,75.22615918794551
5,46,38,5,63.0
5,46,39,3,35.925299315231975
5,46,40,1,70.26363019803529
5,46,41,0,
5,46,42,3,62.53695670370287
5,46,43,3,33.87980683526135
5,46,44,4,50.04081955352685
5,46,45,4,51.56762620450637
5,46,46,3,72.0
5,46,47,1,56.869737470735366
5,46,48,2,80.29995633497896
5,46,49,2,52.61820592961585
5,47,0,2,41.0
5,47,1,1,15.0
5,47,2,4,89.0
5,47,3,2,78.05307633727288
5,47,4,0,
5,47,5,2,70.00624536893935
5,47,6,2,44.416545297984
5,47,7,0,
5,47,8,2,49.09285114551293
5,47,9,1,42.62470247219178
5,47,10,1,60.874278739662046
5,47,11,4,82.18200965892157
5,47,12,1,0.8703848279952268
5,47,13,3,85.0
5,47,14,2,36.0
5,47,15,1,41.0
5,47,16,1,1.1189401389304323
5,47,17,3,47.0
5,47,18,4,62.806791408562795
5,47,19,2,76.03640066942471
5,47,20,3,41.68268901328136
5,47,21,5,50.42306573217635
5,47,22,4,60.13881081306121
5,47,23,0,
5,47,24,3,58.0
5,47,25,2,14.692424761701565
5,47,26,0,
5,47,27,1,83.44429394796688
5,47,28,3,62.91010638187671
5,47,29,2,43.198538744354394
5,47,30,3,74.0
5,47,31,2,96.0
5,47,32,2,45.73667704131696
5,47,33,2,45.28521704796658
5,47,34,1,24.674840291111074
5,47,35,5,78.80569004312531
5,47,36,3,73.0
5,47,37,1,99.0
5,47,38,1,5.939173600144198
5,47,39,0,
5,47,40,0,
5,47,41,4,76.1104163958081
5,47,42,2,72.29078228008258
5,47,43,2,57.0
5,47,44,1,13.685857562109074
5,47,45,2,38.10471128541466
5,47,46,1,14.365870755329475
5,47,47,4,58.29898068418265
5,47,48,3,70.0
5,47,49,6,85.0
5,48,0,1,83.0
5,48,1,1,46.701121588233576
5,48,2,1,15.054311542587032
5,48,3,2,27.0
5,48,4,0,
5,48,5,3,43.30521294423141
5,48,6,0,
5,48,7,2,71.0
5,48,8,4,99.0
5,48,9,0,
5,48,10,2,55.493672042222585
5,48,11,4,93.0
5,48,12,3,13.864389427977647
5,48,13,0,
5,48,14,2,88.0
5,48,15,2,35.410032446024886
5,48,16,0,
5,48,17,3,41.39591746625165
5,48,18,2,89.0
5,48,19,2,86.46595040004635
5,48,20,1,10.725683888291346
5,48,21,4,69.0
5,48,22,1,94.0
5,48,23,1,29.532712600795637
5,48,24,2,34.0
5,48,25,1,8.122574379619078
5,48,26,1,13.267879747183384
5,48,27,2,80.0
5,48,28,1,30.0
5,48,29,1,12.804963964090597
5,48,30,3,78.0
5,48,31,1,42.676066231549406
5,48,32,0,
5,48,33,1,95.0
5,48,34,3,65.0
5,48,35,1,32.0
5,48,36,4,44.256578431498816
5,48,37,6,47.92916295600293
5,48,38,4,92.0
5,48,39,0,
5,48,40,1,51.0
5,48,41,0,
5,48,42,3,50.027369932359136
5,48,43,3,30.878504801457243
5,48,44,5,67.84190058253002
5,48,45,4,78.13948593308871
5,48,46,1,88.0
5,48,47,3,86.23125539163497
5,48,48,2,33.41853923317292
5,48,49,2,43.552008610664224
5,49,0,1,90.0
5,49,1,1,46.0403410886908
5,49,2,3,49.34242537601044
5,49,3,1,15.277516750633055
5,49,4,1,43.65419992962233
5,49,5,2,76.0
5,49,6,0,
5,49,7,3,53.0
5,49,8,3,87.6502516404026
5,49,9,2,50.743725910212945
5,49,10,4,96.0
5,49,11,3,73.0
5,49,12,2,16.882274303196642
5,49,13,2,36.73341373213554
5,49,14,2,51.07392238868848
5,49,15,1,60.229874609690576
5,49,16,3,93.0
5,49,17,2,76.0
5,49,18,0,
5,49,19,2,54.928109161584544
5,49,20,4,70.92098487404469
5,49,21,1,8.556450933294657
5,49,22,2,77.03845641834648
5,49,23,2,57.0
5,49,24,1,48.0656686876177
5,49,25,1,52.14803045737223
5,49,26,3,100.0
5,49,27,1,78.0
5,49,28,1,67.00038821566332
5,49,29,2,51.497154109251156
5,49,30,1,75.0
5,49,31,6,51.54660798185162
5,49,32,3,87.0
5,49,33,1,15.122511622771855
5,49,34,4,47.35188532932001
5,49,35,2,25.912640037080877
5,49,36,1,22.0
5,49,37,3,52.26420758468378
5,49,38,2,53.5130625818848
5,49,39,1,29.289411101751917
5,49,40,1,35.0
5,49,41,0,
5,49,42,0,
5,49,43,1,52.48771735586326
5,49,44,2,34.0
5,49,45,0,
5,49,46,1,4.942046469549777
5,49,47,0,
5,49,48,1,35.10528358162221
5,49,49,1,58.0
6,0,0,4,67.64087365470964
6,0,1,3,45.86764301790566
6,0,2,1,3.0
6,0,3,4,82.52242263035998
6,0,4,3,75.11194306550738
6,0,5,2,32.252088998789006
6,0,6,0,
6,0,7,2,95.0
6,0,8,6,27.0
6,0,9,4,81.0
6,0,10,2,95.0
6,0,11,0,
6,0,12,3,80.9382135357681
6,0,13,0,
6,0,14,3,80.0
6,0,15,2,60.0
6,0,16,2,66.22403214975098
6,0,17,2,46.159173134468325
6,0,18,1,80.0
6,0,19,3,30.564974441858023
6,0,20,2,44.0
6,0,21,3,30.967201615087088
6,0,22,1,8.924561083001493
6,0,23,3,38.87478329309539
6,0,24,3,75.0
6,0,25,1,76.0
6,0,26,2,38.47585860636685
6,0,27,3,100.0
6,0,28,2,69.32224179874807
6,0,29,1,45.45838406253899
6,0,30,3,67.33401786677408
6,0,31,1,15.0
6,0,32,4,70.0
6,0,33,0,
6,0,34,3,65.19315450152972
6,0,35,1,6.0
6,0,36,2,55.0
6,0,37,1,46.85419925493081
