x,y,z,collapse_count,last_collapsed_at
0,9,17,1,78.32075911335583
0,9,18,0,
0,9,19,0,
0,9,20,4,75.36408479732098
0,9,21,1,52.16584311351076
0,9,22,1,54.09031412682781
0,9,23,2,67.60603969859586
0,9,24,1,35.73243266884957
0,9,25,0,
0,9,26,1,64.7046753733222
0,9,27,0,
0,9,28,2,77.27187732403974
0,9,29,1,30.913092215413783
0,9,30,2,40.5806610447113
0,9,31,0,
0,9,32,1,37.6994547755967
0,9,33,2,94.7584492976404
0,9,34,1,11.606657887817839
0,9,35,0,
0,9,36,0,
0,9,37,1,16.460446929706286
0,9,38,0,
0,9,39,1,9.69049656347083
0,9,40,1,53.320550487165924
0,9,41,0,
0,9,42,2,67.92270887089018
0,9,43,1,67.95355701551846
0,9,44,2,82.55288065447021
0,9,45,0,
0,9,46,1,95.26655899474746
0,9,47,0,
0,9,48,0,
0,9,49,2,89.55734545841851
0,10,0,0,
0,10,1,0,
0,10,2,0,
0,10,3,2,68.05646933014698
0,10,4,1,12.633010221405891
0,10,5,0,
0,10,6,1,96.11303155842693
0,10,7,0,
0,10,8,0,
0,10,9,0,
0,10,10,0,
0,10,11,1,7.748695925750353
0,10,12,0,
0,10,13,1,87.0986061969226
0,10,14,1,91.90075045512617
0,10,15,0,
0,10,16,1,61.86693821435572
0,10,17,0,
0,10,18,0,
0,10,19,1,68.57323519990507
0,10,20,1,28.002464565496112
0,10,21,3,65.64861131225442
0,10,22,1,21.236107605056745
0,10,23,1,56.94528307454772
0,10,24,1,50.1858161992045
0,10,25,1,82.99782277695242
0,10,26,1,85.89495464863847
0,10,27,1,29.92040297137253
0,10,28,0,
0,10,29,1,37.65140942908709
0,10,30,1,34.76168015027103
0,10,31,0,
0,10,32,1,22.21966976348766
0,10,33,0,
0,10,34,3,86.03371095433842
0,10,35,0,
0,10,36,1,91.90075045512617
0,10,37,0,
0,10,38,1,64.86717208483931
0,10,39,0,
0,10,40,0,
0,10,41,0,
0,10,42,1,72.74377994951114
0,10,43,0,
0,10,44,1,40.77522550963567
0,10,45,1,50.50780792207999
0,10,46,2,66.08036115812313
0,10,47,1,9.722352761449569
0,10,48,2,65.17079676866139
0,10,49,0,
0,11,0,0,
0,11,1,0,
0,11,2,2,46.675326728042315
0,11,3,1,63.1750628419049
0,11,4,0,
0,11,5,0,
0,11,6,2,75.69726305484194
0,11,7,1,9.69997210069929
0,11,8,2,85.3178029816443
0,11,9,0,
0,11,10,3,82.32989421109751
0,11,11,2,35.82099303591201
0,11,12,1,51.28789563942558
0,11,13,1,56.101853951672986
0,11,14,0,
0,11,15,2,76.35249908297928
0,11,16,0,
0,11,17,1,1.9316011342455963
0,11,18,1,84.96415492898193
0,11,19,0,
0,11,20,0,
0,11,21,0,
0,11,22,0,
0,11,23,1,43.40503540691891
0,11,24,3,88.7331290890286
0,11,25,1,44.36555174479442
0,11,26,0,
0,11,27,1,0.9645563423759759
0,11,28,1,79.10254803457207
0,11,29,1,23.15558366619921
0,11,30,3,80.09558416230914
0,11,31,2,71.42749335262165
0,11,32,0,
0,11,33,2,84.02464933968344
0,11,34,0,
0,11,35,1,14.49730995246442
0,11,36,0,
0,11,37,0,
0,11,38,0,
0,11,39,2,13.553889256831573
0,11,40,3,79.42413323894112
0,11,41,1,39.7310359102304
0,11,42,0,
0,11,43,2,90.20974053650339
0,11,44,0,
0,11,45,0,
0,11,46,0,
0,11,47,0,
0,11,48,0,
0,11,49,0,
0,12,0,2,36.00438065789579
0,12,1,0,
0,12,2,0,
0,12,3,1,19.432494190026702
0,12,4,1,26.22044721841975
0,12,5,0,
0,12,6,2,73.729832779222
0,12,7,1,3.8785257808493
0,12,8,0,
0,12,9,2,45.52644901563811
0,12,10,3,94.88034125842168
0,12,11,3,63.867945513246944
0,12,12,0,
0,12,13,1,65.74223981701176
0,12,14,0,
0,12,15,3,52.16271409631947
0,12,16,1,75.31697365892057
0,12,17,1,39.575538056607414
0,12,18,2,82.02021435899223
0,12,19,1,37.62194357741842
0,12,20,2,88.7270410273312
0,12,21,1,88.70857178728996
0,12,22,3,73.26894821639135
0,12,23,1,55.909135047269594
0,12,24,1,12.530457906795377
0,12,25,0,
0,12,26,1,91.56873085735083
0,12,27,2,87.71950498795746
0,12,28,0,
0,12,29,2,86.78012457452277
0,12,30,0,
0,12,31,1,90.67853067377773
0,12,32,1,84.91504545401548
0,12,33,0,
0,12,34,0,
0,12,35,0,
0,12,36,0,
0,12,37,3,50.27347750712664
0,12,38,0,
0,12,39,0,
0,12,40,0,
0,12,41,1,11.623774216758665
0,12,42,1,53.302528265997985
0,12,43,0,
0,12,44,0,
0,12,45,0,
0,12,46,1,78.66134165525925
0,12,47,1,32.06361541354406
0,12,48,0,
0,12,49,0,
0,13,0,0,
0,13,1,1,9.723506629221161
0,13,2,1,55.39529866063383
0,13,3,1,47.59560506986259
0,13,4,1,69.89950612514917
0,13,5,1,95.09052977293067
0,13,6,0,
0,13,7,0,
0,13,8,2,74.59517637648356
0,13,9,3,47.444817620918116
0,13,10,2,57.09797517353815
0,13,11,1,92.85824102345873
0,13,12,2,79.27740683816126
0,13,13,1,82.1387533326853
0,13,14,2,89.82855738919619
0,13,15,1,88.82430371747219
0,13,16,0,
0,13,17,1,54.02488389591824
0,13,18,0,
0,13,19,1,92.5546182612992
0,13,20,1,26.024171766878545
0,13,21,0,
0,13,22,2,53.95496182678458
0,13,23,1,43.35125862929143
0,13,24,1,58.760607009328844
0,13,25,1,79.95093878478279
0,13,26,1,96.3288639497194
0,13,27,0,
0,13,28,1,84.7863685849472
0,13,29,0,
0,13,30,2,88.67495565010468
0,13,31,0,
0,13,32,2,41.46929541388713
0,13,33,0,
0,13,34,2,76.2421860392935
0,13,35,0,
0,13,36,1,84.03316658989321
0,13,37,0,
0,13,38,2,72.5098233275865
0,13,39,1,32.8872936958083
0,13,40,1,92.90517994338411
0,13,41,3,76.49266514392922
0,13,42,1,90.09547276640222
0,13,43,1,37.80194456808703
0,13,44,1,84.37222090006297
0,13,45,0,
0,13,46,0,
0,13,47,0,
0,13,48,0,
0,13,49,2,76.81570237084718
0,14,0,0,
0,14,1,2,67.07543439426097
0,14,2,0,
0,14,3,0,
0,14,4,1,36.88055496371056
0,14,5,0,
0,14,6,0,
0,14,7,0,
0,14,8,0,
0,14,9,1,68.72043007505069
0,14,10,0,
0,14,11,0,
0,14,12,0,
0,14,13,1,70.51058805818626
0,14,14,0,
0,14,15,1,28.9502111430033
0,14,16,1,46.30080064087733
0,14,17,1,43.39006228726139
0,14,18,0,
0,14,19,0,
0,14,20,0,
0,14,21,1,92.45690396497362
0,14,22,2,64.51555723712455
0,14,23,1,66.43271573927804
0,14,24,5,86.64452086575164
0,14,25,1,88.56761194277452
0,14,26,0,
0,14,27,1,21.181445598030678
0,14,28,1,34.665075530395285
0,14,29,1,67.41649247445993
0,14,30,2,64.54196485943966
0,14,31,0,
0,14,32,0,
0,14,33,1,82.92323014898842
0,14,34,1,27.97340038719672
0,14,35,1,15.44011260960176
0,14,36,0,
0,14,37,0,
0,14,38,0,
0,14,39,1,54.14468761915007
0,14,40,1,12.57589216754358
0,14,41,1,14.518400720081132
0,14,42,4,83.28392979771253
0,14,43,0,
0,14,44,2,87.25307099053641
0,14,45,1,83.420903477118
0,14,46,2,45.61542324458937
0,14,47,0,
0,14,48,0,
0,14,49,2,28.191124600486493
0,15,0,1,66.12337953139328
0,15,1,0,
0,15,2,0,
0,15,3,1,69.89862455908043
0,15,4,0,
0,15,5,0,
0,15,6,0,
0,15,7,0,
0,15,8,1,49.37244045401394
0,15,9,0,
0,15,10,1,87.03104386100588
0,15,11,0,
0,15,12,1,4.829880934844396
0,15,13,1,29.929928426539544
0,15,14,0,
0,15,15,1,7.716450739007807
0,15,16,0,
0,15,17,2,96.37417260600007
0,15,18,0,
0,15,19,1,26.96590522133826
0,15,20,0,
0,15,21,1,70.26712308629322
0,15,22,0,
0,15,23,1,8.660254037844386
0,15,24,0,
0,15,25,1,24.053610237462006
0,15,26,0,
0,15,27,1,17.32050807568877
0,15,28,1,43.30717922260204
0,15,29,0,
0,15,30,1,18.293066652844676
0,15,31,3,42.37499391924584
0,15,32,1,12.524010575121132
0,15,33,2,59.75198701572005
0,15,34,0,
0,15,35,1,13.503788793263663
0,15,36,1,94.57068973381078
0,15,37,1,53.10148591805403
0,15,38,0,
0,15,39,1,17.396771942957304
0,15,40,1,62.85575389961536
0,15,41,2,30.961466248584482
0,15,42,0,
0,15,43,1,29.05898007675941
0,15,44,0,
0,15,45,1,78.54793152373038
0,15,46,2,66.94882150444323
0,15,47,0,
0,15,48,1,25.255112420193193
0,15,49,1,42.76273286434022
0,16,0,1,80.69289520060136
0,16,1,2,73.8468939444249
0,16,2,0,
0,16,3,0,
0,16,4,2,90.21221186111836
0,16,5,1,50.412156824229605
0,16,6,0,
0,16,7,0,
0,16,8,0,
0,16,9,0,
0,16,10,0,
0,16,11,1,46.374242664953016
0,16,12,0,
0,16,13,0,
0,16,14,1,15.433600213625775
0,16,15,2,76.1665300634773
0,16,16,1,53.003214909528324
0,16,17,0,
0,16,18,1,71.25598859025696
0,16,19,1,23.102137337113493
0,16,20,1,37.529822350587374
0,16,21,2,21.165414484622413
0,16,22,1,25.008759800924608
0,16,23,0,
0,16,24,0,
0,16,25,2,54.81281368354557
0,16,26,0,
0,16,27,1,85.59474478205529
0,16,28,1,22.12313367004869
0,16,29,0,
0,16,30,3,82.75806979873113
0,16,31,0,
0,16,32,0,
0,16,33,0,
0,16,34,0,
0,16,35,0,
0,16,36,0,
0,16,37,2,47.289457163612425
0,16,38,2,86.90420037567759
0,16,39,1,35.74681205423462
0,16,40,1,93.76707823113288
0,16,41,0,
0,16,42,2,77.42230118017112
0,16,43,0,
0,16,44,1,47.476229276776785
0,16,45,0,
0,16,46,1,65.96161727479623
0,16,47,1,10.676365040059531
0,16,48,0,
0,16,49,2,34.008438000721995
0,17,0,2,69.98556568964077
0,17,1,1,70.91783162373996
0,17,2,0,
0,17,3,2,68.89577051167194
0,17,4,2,53.33876033912026
0,17,5,1,47.49194509056087
0,17,6,1,13.561069919551775
0,17,7,1,52.27583725198754
0,17,8,0,
0,17,9,0,
0,17,10,1,70.54406207213843
0,17,11,0,
0,17,12,0,
0,17,13,0,
0,17,14,1,6.749565244685105
0,17,15,0,
0,17,16,0,
0,17,17,0,
0,17,18,0,
0,17,19,1,1.9242888189969605
0,17,20,2,88.4900306362162
0,17,21,0,
0,17,22,2,30.764948509557154
0,17,23,4,65.36587435071726
0,17,24,1,76.89416315897323
0,17,25,0,
0,17,26,0,
0,17,27,0,
0,17,28,1,18.26668817754956
0,17,29,2,60.58083545336178
0,17,30,0,
0,17,31,0,
0,17,32,1,76.99886680170899
0,17,33,0,
0,17,34,0,
0,17,35,2,36.622185590280026
0,17,36,0,
0,17,37,1,10.612030765269655
0,17,38,1,17.374626463876425
0,17,39,1,25.11081474519275
0,17,40,0,
0,17,41,0,
0,17,42,0,
0,17,43,0,
0,17,44,1,65.86805389496577
0,17,45,0,
0,17,46,1,38.791825701178375
0,17,47,0,
0,17,48,0,
0,17,49,1,54.40272014971833
0,18,0,1,32.071325226972064
0,18,1,1,33.99563994755384
0,18,2,0,
0,18,3,0,
0,18,4,1,14.543849667976554
0,18,5,0,
0,18,6,2,80.37867643267604
0,18,7,1,90.97583533296539
0,18,8,2,96.72388023287161
0,18,9,1,13.533137611752661
0,18,10,0,
0,18,11,2,91.72266725287822
0,18,12,1,15.439099173457361
0,18,13,1,29.89646878675584
0,18,14,2,59.760645401639486
0,18,15,0,
0,18,16,0,
0,18,17,0,
0,18,18,0,
0,18,19,2,92.32691571996975
0,18,20,2,88.45181873091532
0,18,21,0,
0,18,22,0,
0,18,23,0,
0,18,24,1,73.01618527893727
0,18,25,2,84.54244218442398
0,18,26,4,92.2309708786576
0,18,27,0,
0,18,28,0,
0,18,29,1,39.40825861897378
0,18,30,1,91.33611716779299
0,18,31,2,56.74258361956474
0,18,32,1,44.25618856725616
0,18,33,2,11.549830020256348
0,18,34,0,
0,18,35,0,
0,18,36,1,92.53261223479663
0,18,37,4,84.86739526562948
0,18,38,0,
0,18,39,3,79.17114436564225
0,18,40,1,80.18402566823808
0,18,41,1,95.69861596882238
0,18,42,0,
0,18,43,1,91.94366336842246
0,18,44,0,
0,18,45,1,27.132161530193784
0,18,46,1,17.452619601571865
0,18,47,1,56.26978410983237
0,18,48,1,31.06369416205064
0,18,49,0,
0,19,0,1,28.179717393766765
0,19,1,0,
0,19,2,0,
0,19,3,1,9.69997210069929
0,19,4,2,84.33852320289245
0,19,5,1,65.87931260363479
0,19,6,1,13.55499979922681
0,19,7,1,12.578967545266817
0,19,8,2,81.22897427027216
0,19,9,2,95.67489185377312
0,19,10,0,
0,19,11,0,
0,19,12,1,42.445269677087445
0,19,13,1,23.1386545653248
0,19,14,0,
0,19,15,1,1.9261360872384472
0,19,16,0,
0,19,17,1,18.280743780471123
0,19,18,1,33.660854689572304
0,19,19,1,17.30477534618275
0,19,20,3,87.45661725470065
0,19,21,1,6.725589493425983
0,19,22,1,28.817701732862684
0,19,23,0,
0,19,24,0,
0,19,25,0,
0,19,26,0,
0,19,27,2,64.34942185412
0,19,28,0,
0,19,29,1,55.72631294552957
0,19,30,2,84.57343207047975
0,19,31,0,
0,19,32,0,
0,19,33,0,
0,19,34,2,63.53087767706211
0,19,35,1,1.9261360872384472
0,19,36,1,96.35767463024338
0,19,37,2,91.59050765441066
0,19,38,1,80.06721325450586
0,19,39,1,0.9652363966570493
0,19,40,1,4.829101070415851
0,19,41,1,55.085543794596646
0,19,42,2,43.51552193050294
0,19,43,2,62.89483772633409
0,19,44,0,
0,19,45,1,32.939656301817394
0,19,46,1,8.724674814092323
0,19,47,0,
0,19,48,0,
0,19,49,1,4.855756858092211
0,20,0,1,28.176134901247504
0,20,1,0,
0,20,2,0,
0,20,3,0,
0,20,4,1,63.97063459771962
0,20,5,0,
0,20,6,1,63.890572230983395
0,20,7,1,49.338799828099475
0,20,8,0,
0,20,9,1,80.19511587407233
0,20,10,1,34.76168015027103
0,20,11,0,
0,20,12,0,
0,20,13,0,
0,20,14,1,56.83546159264089
0,20,15,0,
0,20,16,0,
0,20,17,0,
0,20,18,1,42.303043740872546
0,20,19,1,86.49555552662702
0,20,20,4,60.526574639119055
0,20,21,2,23.05126692228376
0,20,22,1,16.324347359447366
0,20,23,2,83.52878161283887
0,20,24,0,
0,20,25,2,80.63796760947035
0,20,26,0,
0,20,27,1,14.401514071179117
0,20,28,2,65.29738943778946
0,20,29,0,
0,20,30,0,
0,20,31,0,
0,20,32,1,29.804417181069294
0,20,33,1,31.740989249947116
0,20,34,0,
0,20,35,1,86.65136835558005
0,20,36,2,87.66147465983595
0,20,37,0,
0,20,38,0,
0,20,39,0,
0,20,40,0,
0,20,41,1,75.36408479732098
0,20,42,1,3.867262528835644
0,20,43,2,82.23133304683246
0,20,44,1,49.36998763303262
0,20,45,0,
0,20,46,1,20.354292826547148
0,20,47,1,55.28143796374358
0,20,48,0,
0,20,49,0,
0,21,0,2,84.51950628974349
0,21,1,0,
0,21,2,0,
0,21,3,0,
0,21,4,1,90.12838242208424
0,21,5,1,95.8825312536178
0,21,6,0,
0,21,7,0,
0,21,8,1,56.065855820118166
0,21,9,0,
0,21,10,1,10.619628300511742
0,21,11,1,86.83343874824703
0,21,12,1,34.71204982980911
0,21,13,2,79.98276122140308
0,21,14,0,
0,21,15,1,71.22968641624246
0,21,16,1,31.748121726933622
0,21,17,0,
0,21,18,2,90.35064171179354
0,21,19,3,95.11905140702461
0,21,20,1,83.56084259327864
0,21,21,1,29.766014821655457
0,21,22,1,20.159491902367588
0,21,23,0,
0,21,24,2,57.583319341047115
0,21,25,2,54.702325644822544
0,21,26,0,
0,21,27,0,
0,21,28,1,85.43784663384359
0,21,29,2,65.29319380234101
0,21,30,1,25.932675287569232
0,21,31,0,
0,21,32,2,59.592976448204254
0,21,33,1,2.884801688255323
0,21,34,1,54.83766480106716
0,21,35,1,1.9251266598984447
0,21,36,2,40.44989548467596
0,21,37,1,51.07332945463089
0,21,38,2,51.10385113833008
0,21,39,3,87.79825473433867
